1,7
2,7
3,11
4,15
5,3
6,5
7,3
8,6
9,6
10,19
11,15
12,8
13,9
14,4
15,5
16,5
17,7
18,15
19,23
20,23
21,7
22,15
23,17
24,17
25,6
26,13
27,30
28,17
29,5
30,2
31,10
32,8
33,1
34,3
35,9
36,9
37,19
38,8
39,15
40,17
41,18
42,21
43,12
44,15
45,16
46,17
47,3
48,5
49,25
50,17
51,17
52,7
53,7
54,2
55,9
56,10
57,10
58,9
59,3
60,3
61,19
62,19
63,14
64,15
65,19
66,7
67,8
68,15
69,15
70,3
71,7
72,3
73,19
74,3
75,8
76,7
77,23
78,6
79,15
80,15
81,7
82,12
83,10
84,1
85,4
86,9
87,19
88,4
89,9
90,3
91,22
92,13
93,3
94,11
95,12
96,9
97,1
98,4
99,25
100,15
101,19
102,3
103,11
104,12
105,18
106,12
107,12
108,12
109,7
110,17
111,19
112,5
113,22
114,7
115,7
116,17
117,17
118,17
119,6
120,2
121,5
122,4
123,21
124,21
125,1
126,19
127,1
128,3
129,4
130,9
131,37
132,11
133,23
134,1
135,2
136,3
137,4
138,6
139,12
140,11
141,27
142,29
143,29
144,15
145,3
146,5
147,14
148,17
149,21
150,19
151,40
152,3
153,9
154,9
155,21
156,3
157,17
158,3
159,3
160,7
161,13
162,1
163,3
164,17
165,3
166,11
167,3
168,11
169,16
170,3
171,6
172,1
173,3
174,5
175,5
176,9
177,1
178,0
179,0
180,0
181,0
182,0
183,0
184,0
185,0
186,0
187,0
188,0
189,0
190,0
191,0
192,0
193,0
194,0
195,0
196,0
197,0
198,0
199,0
200,0
